id,label
CL:0002243,smooth muscle cell of sphincter of pupil
CL:0002244,squamous cell of ectocervix
CL:0002246,peripheral blood stem cell
CL:0002247,pleural macrophage
CL:0002248,pluripotent stem cell
CL:0002249,primitive cardiac myocyte
CL:0002250,intestinal crypt stem cell
CL:0002251,epithelial cell of alimentary canal
CL:0002252,epithelial cell of esophagus
CL:0002253,epithelial cell of large intestine
CL:0002254,epithelial cell of small intestine
CL:0002255,stromal cell of endometrium
CL:0002256,supporting cell of carotid body
CL:0002257,epithelial cell of thyroid gland
CL:0002258,thyroid follicular cell
CL:0002259,neuroepithelial stem cell
CL:0002260,epithelial cell of parathyroid gland
CL:0002261,endothelial cell of viscerocranial mucosa
CL:0002262,endothelial cell of sinusoid
CL:0002263,transitional cell of parathyroid gland
CL:0002264,type A cell of stomach
CL:0002265,type D cell of colon
CL:0002266,type D cell of small intestine
CL:0002267,type D cell of stomach
CL:0002268,P/D1 enteroendocrine cell
CL:0002269,vasoactive intestinal peptide secreting cell
CL:0002270,type EC2 enteroendocrine cell
CL:0002271,type EC1 enteroendocrine cell
CL:0002272,motilin secreting cell
CL:0002273,type ECL enteroendocrine cell
CL:0002274,histamine secreting cell
CL:0002275,pancreatic PP cell
CL:0002277,type I enteroendocrine cell
CL:0002278,GIP cell
CL:0002279,type L enteroendocrine cell
CL:0002280,type N enteroendocrine cell
CL:0002281,type S enteroendocrine cell
CL:0002282,type TG enteroendocrine cell
CL:0002283,ecto-epithelial cell of viscerocranial mucosa
CL:0002284,type X enteroendocrine cell
CL:0002285,type III taste bud cell
CL:0002286,type II taste cell
CL:0002287,type IV taste receptor cell
CL:0002288,type V taste receptor cell
CL:0002289,type I taste bud cell
CL:0002290,Y chromosome-bearing sperm cell
CL:0002291,X chromosome-bearing sperm cell
CL:0002292,type I cell of carotid body
CL:0002293,epithelial cell of thymus
CL:0002294,type-1 epithelial cell of thymus
CL:0002295,type-6 epithelial cell of thymus
CL:0002296,type-4 epithelial cell of thymus
CL:0002297,type-3 epithelial cell of thymus
CL:0002298,type-5 epithelial cell of thymus
CL:0002299,type-2 epithelial cell of thymus
CL:0002300,type-7 epithelial cell of thymus
CL:0002301,type B synovial cell
CL:0002302,type A synovial cell
CL:0002303,pigmented ciliary epithelial cell
CL:0002304,non-pigmented ciliary epithelial cell
CL:0002305,epithelial cell of distal tubule
CL:0002306,epithelial cell of proximal tubule
CL:0002307,brush border cell of the proximal tubule
CL:0002308,epithelial cell of skin gland
CL:0002309,corticotroph
CL:0002310,mammosomatotroph
CL:0002311,mammotroph
CL:0002312,somatotroph
CL:0002313,endocrine-paracrine cell of prostate gland
CL:0002314,external supporting cell of vestibular epithelium
CL:0002315,supporting cell of cochlea
CL:0002316,supporting cell of vestibular epithelium
CL:0002317,external limiting cell of vestibular epithelium
CL:0002318,peripheral blood mesothelial cell
CL:0002319,neural cell
CL:0002320,connective tissue cell
CL:0002321,embryonic cell (metazoa)
CL:0002322,embryonic stem cell
CL:0002323,amniocyte
CL:0002324,myoepithelial cell of mammary gland
CL:0002325,mammary alveolar cell
CL:0002326,luminal epithelial cell of mammary gland
CL:0002327,mammary gland epithelial cell
CL:0002328,bronchial epithelial cell
CL:0002329,basal epithelial cell of tracheobronchial tree
CL:0002330,undifferentiated cell of bronchus epithelium
CL:0002332,ciliated cell of the bronchus
CL:0002333,neural crest derived fat cell
CL:0002334,preadipocyte
CL:0002335,brown preadipocyte
CL:0002336,buccal mucosa cell
CL:0002337,keratinocyte stem cell
CL:0002338,"CD56-positive, CD161-positive immature natural killer cell, human"
CL:0002339,prostate stem cell
CL:0002340,luminal cell of prostate epithelium
CL:0002341,basal cell of prostate epithelium
CL:0002342,circulating endothelial cell
CL:0002343,"decidual natural killer cell, human"
CL:0002344,"CD56-negative, CD161-positive immature natural killer cell, human"
CL:0002345,"CD27-low, CD11b-low immature natural killer cell, mouse"
CL:0002346,"Dx5-negative, NK1.1-positive immature natural killer cell, mouse"
CL:0002347,"CD27-high, CD11b-high natural killer cell, mouse"
CL:0002348,"CD27-low, CD11b-high natural killer cell, mouse"
CL:0002349,"CD27-high, CD11b-low natural killer cell, mouse"
CL:0002350,endocardial cell
CL:0002351,progenitor cell of endocrine pancreas
CL:0002352,gestational hematopoietic stem cell
CL:0002353,fetal liver hematopoietic progenitor cell
CL:0002354,yolk sac hematopoietic stem cell
CL:0002355,primitive red blood cell
CL:0002356,primitive reticulocyte
CL:0002357,fetal derived definitive erythrocyte
CL:0002358,pyrenocyte
CL:0002359,placental hematopoietic stem cell
CL:0002360,AGM hematopoietic stem cell
CL:0002361,primitive erythroid progenitor
CL:0002362,granule cell precursor
CL:0002363,keratocyte
CL:0002364,cortical thymic epithelial cell
CL:0002365,medullary thymic epithelial cell
CL:0002366,myometrial cell
CL:0002367,trabecular meshwork cell
CL:0002368,respiratory epithelial cell
CL:0002369,fungal spore
CL:0002370,respiratory goblet cell
CL:0002371,somatic cell
CL:0002372,myotube
CL:0002373,growth hormone releasing hormone secreting cell
CL:0002374,ear hair cell
CL:0002375,Schwann cell precursor
CL:0002376,non-myelinating Schwann cell
CL:0002377,immature Schwann cell
CL:0002378,immature Vgamma2-positive fetal thymocyte
CL:0002379,meningothelial cell
CL:0002380,oospore
CL:0002381,uninucleate conidium
CL:0002382,multinucleate conidium
CL:0002383,conidium of conidiophore head
CL:0002384,uninucleate macroconidium
CL:0002385,blastoconidium
CL:0002386,multinucleate macroconidium
CL:0002387,arthroconidium
CL:0002388,multinucleate arthroconidium
CL:0002389,uninucleate arthroconidium
CL:0002390,uninucleate blastconidium
CL:0002391,multinucleate blastoconidium
CL:0002393,intermediate monocyte
CL:0002394,CD141-positive myeloid dendritic cell
CL:0002395,Gr1-high classical monocyte
CL:0002396,"CD14-low, CD16-positive monocyte"
CL:0002397,"CD14-positive, CD16-positive monocyte"
CL:0002398,"Gr1-positive, CD43-positive monocyte"
CL:0002399,CD1c-positive myeloid dendritic cell
CL:0002400,fraction B/C precursor B cell
CL:0002401,mature dendritic epithelial T cell precursor
CL:0002402,Peyer's patch B cell
CL:0002403,mature Vgamma2-positive fetal thymocyte
CL:0002404,fetal thymocyte
CL:0002405,gamma-delta thymocyte
CL:0002406,immature Vgamma2-positive thymocyte
CL:0002407,mature Vgamma2-positive thymocyte
CL:0002408,immature Vgamma2-negative thymocyte
CL:0002409,mature Vgamma2-negative thymocyte
CL:0002410,pancreatic stellate cell
CL:0002411,"Vgamma1.1-positive, Vdelta6.3-negative thymocyte"
CL:0002412,"Vgamma1.1-positive, Vdelta6.3-positive thymocyte"
CL:0002413,"mature Vgamma1.1-positive, Vdelta6.3-negative thymocyte"
CL:0002414,"immature Vgamma1.1-positive, Vdelta6.3-negative thymocyte"
CL:0002415,"immature Vgamma1.1-positive, Vdelta6.3-positive thymocyte"
CL:0002416,"mature Vgamma1.1-positive, Vdelta6.3-positive thymocyte"
CL:0002417,primitive erythroid lineage cell
CL:0002418,hemangioblast
CL:0002419,mature T cell
CL:0002420,immature T cell
CL:0002421,nucleated reticulocyte
CL:0002422,enucleated reticulocyte
CL:0002423,DN2a thymocyte
CL:0002424,DN2b thymocyte
CL:0002425,early T lineage precursor
CL:0002426,"CD11b-positive, CD27-positive natural killer cell, mouse"
CL:0002427,resting double-positive thymocyte
CL:0002428,double-positive blast
CL:0002429,CD69-positive double-positive thymocyte
CL:0002430,"CD4-intermediate, CD8-positive double-positive thymocyte"
CL:0002431,"CD4-positive, CD8-intermediate double-positive thymocyte"
CL:0002432,"CD24-positive, CD4 single-positive thymocyte"
CL:0002433,"CD69-positive, CD4-positive single-positive thymocyte"
CL:0002434,"CD24-positive, CD8 single-positive thymocyte"
CL:0002435,"CD69-positive, CD8-positive single-positive thymocyte"
CL:0002436,mature CD4 single-positive thymocyte
CL:0002437,mature CD8 single-positive thymocyte
CL:0002438,"NK1.1-positive natural killer cell, mouse"
CL:0002439,"NKGA2-positive natural killer cell, mouse"
CL:0002440,"Ly49D-positive natural killer cell, mouse"
CL:0002441,"CD94-positive natural killer cell, mouse"
CL:0002442,"CD94-negative, Ly49CI-negative natural killer cell, mouse"
CL:0002443,"Ly49CI-positive natural killer cell, mouse"
CL:0002444,"Ly49H-positive natural killer cell, mouse"
CL:0002445,"Ly49D-negative natural killer cell, mouse"
CL:0002446,"Ly49CI-negative natural killer cell, mouse"
CL:0002447,"CD94-negative natural killer cell, mouse"
CL:0002448,"Ly49H-negative natural killer cell, mouse"
CL:0002449,"CD94-positive Ly49CI-positive natural killer cell, mouse"
CL:0002450,tether cell
CL:0002451,mammary stem cell
CL:0002453,oligodendrocyte precursor cell
CL:0002454,"Cd4-negative, CD8_alpha-negative, CD11b-positive dendritic cell"
CL:0002455,CD8_alpha-negative plasmacytoid dendritic cell
CL:0002456,CD8_alpha-positive plasmacytoid dendritic cell
CL:0002457,epidermal Langerhans cell
CL:0002458,langerin-positive dermal dendritic cell
CL:0002459,langerin-negative dermal dendritic cell
CL:0002460,CD8alpha-negative thymic conventional dendritic cell
CL:0002461,CD103-positive dendritic cell
CL:0002462,adipose dendritic cell
CL:0002463,SIRPa-positive adipose dendritic cell
CL:0002464,SIRPa-negative adipose dendritic cell
CL:0002465,CD11b-positive dendritic cell
CL:0002466,small intestine serosal dendritic cell
CL:0002467,Gr1-high myeloid suppressor cell
CL:0002468,Gr1-low myeloid suppressor cell
CL:0002469,MHC-II-negative classical monocyte
CL:0002470,MHC-II-positive classical monocyte
CL:0002471,MHC-II-negative non-classical monocyte
CL:0002472,MHC-II-low non-classical monocyte
CL:0002473,MHC-II-high non-classical monocyte
CL:0002474,lymphoid MHC-II-negative classical monocyte
CL:0002475,lymphoid MHC-II-negative non-classical monocyte
CL:0002476,bone marrow macrophage
CL:0002477,adipose macrophage
CL:0002478,F4/80-negative adipose macrophage
CL:0002479,F4/80-positive adipose macrophage
CL:0002480,nasal mucosa goblet cell
CL:0002481,peritubular myoid cell
CL:0002482,dermal melanocyte
CL:0002483,hair follicle melanocyte
CL:0002484,epithelial melanocyte
CL:0002485,retinal melanocyte
CL:0002486,strial intermediate cell
CL:0002487,cutaneous/subcutaneous mechanoreceptor cell
CL:0002488,trophoblast giant cell
CL:0002489,double negative thymocyte
CL:0002490,organ of Corti supporting cell
CL:0002491,auditory epithelial cell
CL:0002492,strial marginal cell
CL:0002493,strial basal cell
CL:0002494,cardiocyte
CL:0002495,fetal cardiomyocyte
CL:0002496,intraepithelial lymphocyte
CL:0002497,primary trophoblast giant cell
CL:0002498,secondary trophoblast giant cell
CL:0002499,spongiotrophoblast cell
CL:0002500,P enteroendocrine cell
CL:0002501,type D1 enteroendocrine cell
CL:0002502,type M enteroendocrine cell
CL:0002503,adventitial cell
CL:0002504,enteric smooth muscle cell
CL:0002505,liver CD103-negative dendritic cell
CL:0002506,liver CD103-positive dendritic cell
CL:0002507,langerin-positive lymph node dendritic cell
CL:0002508,"langerin-negative, CD103-negative lymph node dendritic cell"
CL:0002509,"CD103-positive, langerin-positive lymph node dendritic cell"
CL:0002510,"CD103-negative, langerin-positive lymph node dendritic cell"
CL:0002511,"CD11b-low, CD103-negative, langerin-negative lymph node dendritic cell"
CL:0002512,"CD11b-high, CD103-negative, langerin-negative lymph node dendritic cell"
CL:0002513,Vgamma5-positive CD8alpha alpha positive gamma-delta intraepithelial T cell
CL:0002514,Vgamma5-negative CD8alpha alpha positive gamma-delta intraepithelial T cell
CL:0002515,interrenal norepinephrine type cell
CL:0002516,interrenal chromaffin cell
CL:0002517,interrenal epinephrin secreting cell
CL:0002518,kidney epithelial cell
CL:0002519,interrenal epithelial cell
CL:0002520,nephrocyte
CL:0002521,subcutaneous fat cell
CL:0002522,renal filtration cell
CL:0002523,mesonephric podocyte
CL:0002524,disseminated nephrocyte
CL:0002525,metanephric podocyte
CL:0002526,CD14-positive dermal dendritic cell
CL:0002527,immature CD14-positive dermal dendritic cell
CL:0002528,mature CD14-positive dermal dendritic cell
CL:0002529,CD1a-positive dermal dendritic cell
CL:0002530,immature CD1a-positive dermal dendritic cell
CL:0002531,mature CD1a-positive dermal dendritic cell
CL:0002532,CD16-positive myeloid dendritic cell
CL:0002533,immature CD16-positive myeloid dendritic cell
CL:0002534,mature CD16-positive myeloid dendritic cell
CL:0002535,epithelial cell of cervix
CL:0002536,epithelial cell of amnion
CL:0002537,amnion mesenchymal stem cell
CL:0002538,intrahepatic cholangiocyte
CL:0002539,aortic smooth muscle cell
CL:0002540,mesenchymal stem cell of the bone marrow
CL:0002541,chorionic membrane mesenchymal stem cell
CL:0002543,vein endothelial cell
CL:0002544,aortic endothelial cell
CL:0002545,thoracic aorta endothelial cell
CL:0002546,embryonic blood vessel endothelial progenitor cell
CL:0002547,fibroblast of the aortic adventitia
CL:0002548,fibroblast of cardiac tissue
CL:0002549,fibroblast of choroid plexus
CL:0002550,fibroblast of the conjunctiva
CL:0002551,fibroblast of dermis
CL:0002552,fibroblast of gingiva
CL:0002553,fibroblast of lung
CL:0002554,fibroblast of lymphatic vessel
CL:0002555,fibroblast of mammary gland
CL:0002556,fibroblast of periodontium
CL:0002557,fibroblast of pulmonary artery
CL:0002558,fibroblast of villous mesenchyme
CL:0002559,hair follicle cell
CL:0002560,inner root sheath cell
CL:0002561,outer root sheath cell
CL:0002562,hair germinal matrix cell
CL:0002563,intestinal epithelial cell
CL:0002564,nucleus pulposus cell of intervertebral disc
CL:0002565,iris pigment epithelial cell
CL:0002566,dark melanocyte
CL:0002567,light melanocyte
CL:0002568,mesenchymal stem cell of Wharton's jelly
CL:0002569,mesenchymal stem cell of umbilical cord
CL:0002570,mesenchymal stem cell of adipose tissue
CL:0002571,hepatic mesenchymal stem cell
CL:0002572,vertebral mesenchymal stem cell
CL:0002573,Schwann cell
CL:0002574,stromal cell of pancreas
CL:0002575,central nervous system pericyte
CL:0002576,perineurial cell
CL:0002577,placental epithelial cell
CL:0002578,mesenteric preadipocyte
CL:0002579,omentum preadipocyte
CL:0002580,preadipocyte of the breast
CL:0002581,perirenal preadipocyte
CL:0002582,visceral preadipocyte
CL:0002583,subcutaneous preadipocyte
CL:0002584,renal cortical epithelial cell
CL:0002585,retinal blood vessel endothelial cell
CL:0002586,retinal pigment epithelial cell
CL:0002588,smooth muscle cell of the umbilical vein
CL:0002589,smooth muscle cell of the brachiocephalic vasculature
CL:0002590,smooth muscle cell of the brain vasculature
CL:0002591,smooth muscle cell of the pulmonary artery
CL:0002592,smooth muscle cell of the coronary artery
CL:0002593,smooth muscle cell of the internal thoracic artery
CL:0002594,smooth muscle cell of the umbilical artery
CL:0002595,smooth muscle cell of the subclavian artery
CL:0002596,smooth muscle cell of the carotid artery
CL:0002597,smooth muscle cell of bladder
CL:0002598,bronchial smooth muscle cell
CL:0002599,smooth muscle cell of the esophagus
CL:0002600,smooth muscle cell of trachea
CL:0002601,uterine smooth muscle cell
CL:0002602,annulus pulposus cell
CL:0002603,astrocyte of the cerebellum
CL:0002604,hippocampal astrocyte
CL:0002605,astrocyte of the cerebral cortex
CL:0002606,astrocyte of the spinal cord
CL:0002607,migratory enteric neural crest cell
CL:0002608,hippocampal neuron
CL:0002610,raphe nuclei neuron
CL:0002611,neuron of the dorsal spinal cord
CL:0002612,neuron of the ventral spinal cord
CL:0002613,striatum neuron
CL:0002614,neuron of the substantia nigra
CL:0002615,adipocyte of omentum tissue
CL:0002616,perirenal adipocyte
CL:0002617,adipocyte of breast
CL:0002618,endothelial cell of umbilical vein
CL:0002619,adult endothelial progenitor cell
CL:0002620,skin fibroblast
CL:0002621,gingival epithelial cell
CL:0002622,prostate stromal cell
CL:0002623,acinar cell of salivary gland
CL:0002624,paneth cell of the appendix
CL:0002625,seminiferous tubule epithelial cell
CL:0002626,immature astrocyte
CL:0002627,mature astrocyte
CL:0002628,immature microglial cell
CL:0002629,mature microglial cell
CL:0002630,actinomycete-type spore
CL:0002631,epithelial cell of upper respiratory tract
CL:0002632,epithelial cell of lower respiratory tract
CL:0002633,respiratory basal cell
CL:0002634,epithelial cell of anal column
CL:0002635,nonkeratinized epithelial cell of anal column
CL:0002636,nonkeratinized epithelial cell of inferior part of anal canal
CL:0002637,keratinized epithelial cell of the anal canal
CL:0002638,bronchioalveolar stem cell
CL:0002639,amniotic stem cell
CL:0002640,amniotic epithelial stem cell
CL:0002641,epithelial cell of esophageal gland proper
CL:0002642,epithelial cell of esophageal cardiac gland
CL:0002643,nonkeratinized cell of stratum corneum of esophageal epithelium
CL:0002644,endo-epithelial cell of tympanic part of viscerocranial mucosa
CL:0002645,endo-epithelial cell of pharyngotympanic part of viscerocranial mucosa
CL:0002651,endothelial cell of venous sinus of spleen
CL:0002652,endothelial cell of high endothelial venule
CL:0002653,squamous endothelial cell
CL:0002654,epithelial cell of stratum corneum of esophageal epithelium
CL:0002655,epithelial cell of stratum spinosum of esophageal epithelium
CL:0002656,glandular cell of endometrium
CL:0002657,glandular cell of esophagus
CL:0002658,glandular cell of the large intestine
CL:0002659,glandular cell of stomach
CL:0002660,luminal cell of acinus of lactiferous gland
CL:0002661,luminal cell of lactiferous terminal ductal lobular unit
CL:0002662,luminal cell of lactiferous duct
CL:0002663,myocardial endocrine cell of atrium
CL:0002664,cardioblast
CL:0002665,otic fibrocyte
CL:0002666,type 2 otic fibrocyte
CL:0002667,type 5 otic fibrocyte
CL:0002668,type 4 otic fibrocyte
CL:0002669,type 3 otic fibrocyte
CL:0002670,type 1 otic fibrocyte
CL:0002671,endothelial stalk cell
CL:0002672,retinal progenitor cell
CL:0002673,tongue muscle cell
CL:0002674,H minus
CL:0002675,H plus
CL:0002676,neural crest derived neuroblast
CL:0002677,naive regulatory T cell
CL:0002678,memory regulatory T cell
CL:0002679,natural helper lymphocyte
CL:0002680,PP cell of intestine
CL:0002681,kidney cortical cell
CL:0003001,bistratified retinal ganglion cell
CL:0003002,G1 retinal ganglion cell
CL:0003003,G2 retinal ganglion cell
CL:0003004,G3 retinal ganglion cell
CL:0003005,G4 retinal ganglion cell
CL:0003006,G4-ON retinal ganglion cell
CL:0003007,G4-OFF retinal ganglion cell
CL:0003008,G5 retinal ganglion cell
CL:0003009,G6 retinal ganglion cell
CL:0003010,G7 retinal ganglion cell
CL:0003011,G8 retinal ganglion cell
CL:0003012,G9 retinal ganglion cell
CL:0003013,G10 retinal ganglion cell
CL:0003014,G11 retinal ganglion cell
CL:0003015,G11-ON retinal ganglion cell
CL:0003016,G11-OFF retinal ganglion cell
CL:0003017,retinal ganglion cell B3 outer
CL:0003018,retinal ganglion cell B3 inner
CL:0003020,retinal ganglion cell C outer
CL:0003021,retinal ganglion cell C4
CL:0003022,retinal ganglion cell C5
CL:0003023,retinal ganglion cell C6
CL:0003024,retinal ganglion cell C inner
CL:0003025,retinal ganglion cell C3
CL:0003026,retinal ganglion cell D1
CL:0003027,retinal ganglion cell D2
CL:0003028,M1 retinal ganglion cell
CL:0003029,M2 retinal ganglion cell
CL:0003030,M3 retinal ganglion cell
CL:0003031,M3-ON retinal ganglion cell
CL:0003032,M3-OFF retinal ganglion cell
CL:0003033,M4 retinal ganglion cell
CL:0003034,M5 retinal ganglion cell
CL:0003035,M6 retinal ganglion cell
CL:0003036,M7 retinal ganglion cell
CL:0003037,M7-ON retinal ganglion cell
CL:0003038,M7-OFF retinal ganglion cell
CL:0003039,M8 retinal ganglion cell
CL:0003040,M9 retinal ganglion cell
CL:0003041,M9-ON retinal ganglion cell
CL:0003042,M9-OFF retinal ganglion cell
CL:0003043,M10 retinal ganglion cell
CL:0003044,M11 retinal ganglion cell
CL:0003045,M12 retinal ganglion cell
CL:0003046,M13 retinal ganglion cell
CL:0003047,M14 retinal ganglion cell
CL:0003048,L cone cell
CL:0003049,M cone cell
CL:0003050,S cone cell
CL:0003051,UV cone cell
CL:0004001,local interneuron
CL:0004115,retinal ganglion cell B
CL:0004116,retinal ganglion cell C
CL:0004117,retinal ganglion cell A
CL:0004119,retinal ganglion cell B1
CL:0004120,retinal ganglion cell A1
CL:0004121,retinal ganglion cell B2
CL:0004124,retinal ganglion cell C1
CL:0004125,retinal ganglion cell C2 inner
CL:0004126,retinal ganglion cell C2 outer
CL:0004137,retinal ganglion cell A2 inner
CL:0004138,retinal ganglion cell A2
CL:0004139,retinal ganglion cell A2 outer
CL:0004161,510 nm-cone
CL:0004162,360 nm-cone
CL:0004183,retinal ganglion cell B3
CL:0004213,type 3a cone bipolar cell
CL:0004214,type 3b cone bipolar cell
CL:0004215,type 5a cone bipolar cell
CL:0004216,type 5b cone bipolar cell
CL:0004217,H1 horizontal cell
CL:0004218,H2 horizontal cell
CL:0004219,A2 amacrine cell
CL:0004220,flag amacrine cell
CL:0004221,flag A amacrine cell
CL:0004222,flag B amacrine cell
CL:0004223,AB diffuse-1 amacrine cell
CL:0004224,AB diffuse-2 amacrine cell
CL:0004225,spider amacrine cell
CL:0004226,monostratified amacrine cell
CL:0004227,flat bistratified amacrine cell
CL:0004228,broad diffuse amacrine cell
CL:0004229,A2-like amacrine cell
CL:0004230,diffuse bistratified amacrine cell
CL:0004231,recurving diffuse amacrine cell
CL:0004232,starburst amacrine cell
CL:0004233,DAPI-3 amacrine cell
CL:0004234,diffuse multistratified amacrine cell
CL:0004235,AB broad diffuse-1 amacrine cell
CL:0004236,AB broad diffuse-2 amacrine cell
CL:0004237,fountain amacrine cell
CL:0004238,asymmetric bistratified amacrine cell
CL:0004239,wavy bistratified amacrine cell
CL:0004240,WF1 amacrine cell
CL:0004241,WF2 amacrine cell
CL:0004242,WF3-1 amacrine cell
CL:0004243,WF3-2 amacrine cell
CL:0004244,WF4 amacrine cell
CL:0004245,indoleamine-accumulating amacrine cell
CL:0004246,monostratified cell
CL:0004247,bistratified cell
CL:0004250,bistratified retinal amacrine cell
CL:0004251,narrow field retinal amacrine cell
CL:0004252,medium field retinal amacrine cell
CL:0004253,wide field retinal amacrine cell
CL:0005000,spinal cord interneuron
CL:0005001,iridoblast
CL:0005002,xanthoblast
CL:0005003,leucoblast
CL:0005004,pigment erythroblast
CL:0005005,cyanoblast
CL:0005006,ionocyte
CL:0005007,Kolmer-Agduhr neuron
CL:0005008,macular hair cell
CL:0005009,renal principal cell
CL:0005010,renal intercalated cell
CL:0005011,renal alpha-intercalated cell
CL:0005012,multi-ciliated epithelial cell
CL:0005013,single ciliated epithelial cell
CL:0005014,auditory epithelial supporting cell
CL:0005015,inner phalangeal cell
CL:0005018,ghrelin secreting cell
CL:0005019,pancreatic epsilon cell
CL:0005020,lymphangioblast
CL:0005021,mesenchymal lymphangioblast
CL:0005022,vascular lymphangioblast
CL:0005023,branchiomotor neuron
CL:0005024,somatomotor neuron
CL:0005025,visceromotor neuron
CL:0005026,hepatoblast
CL:0007000,preameloblast
CL:0007001,skeletogenic cell
CL:0007002,precementoblast
CL:0007003,preodontoblast
CL:0007004,premigratory neural crest cell
CL:0007005,notochordal cell
CL:0007006,chordamesodermal cell
CL:0007007,notochordal sheath cell
CL:0007008,notochordal vacuole cell
CL:0007009,prechondroblast
CL:0007010,preosteoblast
CL:0007011,enteric neuron
CL:0007012,non-terminally differentiated odontoblast
CL:0007013,terminally differentiated odontoblast
CL:0007016,adaxial cell
CL:0007017,Stiftchenzellen
CL:0007018,epidermal ciliary cell
CL:0007019,epidermal mucus secreting cell
CL:0007020,bottle cell
CL:0007021,alarm substance cell
CL:0007022,micropylar cell
CL:0007023,flask cell
CL:0008000,non-striated muscle cell
CL:0008001,hematopoietic precursor cell
CL:0008002,skeletal muscle fiber
CL:0008003,somatic muscle myotube
CL:0008004,somatic muscle cell
CL:0008005,obliquely striated somatic muscle cell
CL:0008006,muscle founder cell
CL:0008007,visceral muscle cell
CL:0008008,striated visceral muscle cell
CL:0008009,transversely striated visceral muscle cell
CL:0008010,cranial somatomotor neuron
CL:0008011,skeletal muscle satellite stem cell
CL:0008012,quiescent skeletal muscle satellite cell
CL:0008013,cranial visceromotor neuron
CL:0008015,inhibitory motor neuron
CL:0008016,activated skeletal muscle satellite cell
CL:0008017,adult skeletal muscle myoblast
CL:0008018,somatic muscle myoblast
CL:0008019,mesenchymal cell
CL:0008020,skeletal muscle satellite myogenic cell
CL:0008021,anterior lateral line ganglion neuron
CL:0008022,endocardial cushion cell
CL:0008024,pancreatic endocrine cell
CL:0008025,noradrenergic neuron
CL:0008026,open tracheal system tracheocyte
CL:0008027,rod bipolar cell (sensu Mus)
CL:0008028,visual system neuron
CL:0008031,cortical interneuron
CL:0008032,rosehip neuron
CL:0008033,decidual pericyte
CL:0008034,mural cell
CL:0008035,microcirculation associated smooth muscle cell
CL:0008036,extravillous trophoblast
CL:0008037,gamma motor neuron
CL:0008038,alpha motor neuron
CL:0008039,lower motor neuron
CL:0008046,extrafusal muscle fiber
CL:0008047,intrafusal muscle fiber
CL:0008048,upper motor neuron
CL:0008049,Betz cell
CL:0009000,sensory neuron of spinal nerve
CL:0009001,compound eye retinal cell
CL:0009002,inflammatory cell
CL:0009003,larval midgut cell
CL:0009004,retinal cell
CL:0009005,salivary gland cell
CL:0009006,enteroendocrine cell of small intestine
CL:0009007,gastrointestinal tract (lamina propria) macrophage of small intestine
CL:0009008,gastrointestinal tract (lamina propria) macrophage of large intestine
CL:0009009,paneth cell of colon
CL:0009010,transit amplifying cell
CL:0009011,transit amplifying cell of colon
CL:0009012,transit amplifying cell of small intestine
CL:0009013,fetal hepatobiliary progenitor cell
CL:0009014,Peyer's patch lymphocyte
CL:0009015,Peyer's patch follicular dendritic cell
CL:0009016,intestinal crypt stem cell of large intestine
CL:0009017,intestinal crypt stem cell of small intestine
CL:0009018,lymphocyte of large intestine lamina propria
CL:0009019,nephrogenic zone cell
CL:0009020,tuft cell of appendix
CL:0009021,stromal cell of lamina propria of large intestine
CL:0009022,stromal cell of lamina propria of small intestine
CL:0009023,small intestine Peyer's patch T cell
CL:0009024,mesothelial cell of small intestine
CL:0009025,mesothelial cell of colon
CL:0009026,enterocyte of appendix
CL:0009027,transit amplifying cell of appendix
CL:0009028,intestinal crypt stem cell of appendix
CL:0009029,mesothelial cell of appendix
CL:0009030,enteroendocrine cell of appendix
CL:0009031,T cell of appendix
CL:0009032,B cell of appendix
CL:0009033,plasma cell of appendix
CL:0009034,dendritic cell of appendix
CL:0009035,stromal cell of lamina propria of vermiform appendix
CL:0009036,appendix macrophage
CL:0009037,lymph node mantle zone B cell
CL:0009038,colon macrophage
CL:0009039,colon goblet cell
CL:0009040,stromal cell of lamina propria of colon
CL:0009041,tuft cell of colon
CL:0009042,enteroendocrine cell of colon
CL:0009043,intestinal crypt stem cell of colon
CL:0009044,lymphocyte of small intestine lamina propria
CL:0009045,B cell of medullary sinus of lymph node
CL:0009046,T cell of medullary sinus of lymph node
CL:0009047,macrophage of medullary sinus of lymph node
CL:0009048,anorectum macrophage
CL:0009049,smooth muscle cell of high endothelial venule of lymph node
CL:0009050,B cell of anorectum
CL:0009051,T cell of anorectum
CL:0009052,smooth muscle cell of anorectum
CL:0009053,stromal cell of anorectum lamina propria
CL:0009054,microfold cell of epithelium proper of anorectum
CL:0009055,paneth cell of anorectum
CL:0009056,transit amplifying cell of anorectum
CL:0009057,anorectum goblet cell
CL:0009058,enterocyte of anorectum
CL:0009059,plasma cell of medullary sinus of lymph node
CL:0009060,marginal zone B cell of lymph node
CL:0009061,intestinal crypt stem cell of anorectum
CL:0009062,germinal center T cell
CL:0009063,enteroendocrine cell of anorectum
CL:0009064,lymph node paracortex T cell
CL:0009065,tuft cell of anorectum
CL:0009066,stratified squamous epithelial cell of anal canal
CL:0009067,vacuolated fetal-type enterocyte
CL:0009068,CD8aa(I) thymocyte
CL:0009069,CD8aa(II) thymocyte
CL:0009070,corticomedullary thymic epithelial cell
CL:0009071,medullary thymic epithelial cell type 1
CL:0009072,medullary thymic epithelial cell type 2
